City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,Year,Month,Day,DayOfWeek,WeekOfYear,Season,City_enc,Season_enc
Kolkata,2020-06-08,23.497858267465773,42.73809673542154,10.192373182671268,39.707687903946734,33.87286186746804,31.23454676871505,4.083298952544677,5.309028112042181,39.41744277683027,0.2929445111259087,2.871629728644389,2.250414769207196,31.38,2020,6,8,0,24,Summer,6,3
Jaipur,2017-03-03,63.192181476431415,34.7720167760854,27.405652515690516,1.458300869933969,29.143949864104613,6.7241467108352095,0.6067788169148288,6.897907443050477,69.7203961335109,1.4343968348602765,20.08588068418247,5.040246592052551,38.99,2017,3,3,4,9,Spring,5,2
Chennai,2021-04-19,62.199378143164836,66.13210601042441,2.8793190922483443,8.273499865592177,46.80269436498815,8.552893349380431,1.4131873172940206,1.2739281876018924,5.0,1.1966601750307928,27.042451147129967,1.4506977690490206,40.88,2021,4,19,0,16,Spring,2,2
Pune,2022-11-09,47.89881748081793,60.54256493297533,7.537981899835144,53.540141198996714,41.972554372386846,3.7455762638178918,1.9204498648433534,15.068438007834647,85.14612931358052,6.2144945303636625,3.117923413998485,2.5897514299753066,49.62,2022,11,9,2,45,Autumn,9,0
Chennai,2018-08-05,60.16594320788478,56.3110503712828,2.5235343670756656,59.41300727064243,91.11038453858355,8.308994771718874,0.6356324997657798,10.812388683419023,11.070701019779369,0.2616656410145808,1.108560409651985,12.968622301936676,46.26,2018,8,5,6,31,Summer,2,3
Mumbai,2015-06-13,30.20882378242352,109.45195864169125,12.13522311391455,14.001913947681361,24.60810346130802,3.9458189654107123,0.6512747556605403,21.587720893120398,5.0,1.7539878430378852,2.2406240567554416,7.039935774509591,43.02,2015,6,13,5,24,Summer,8,3
Kolkata,2015-04-05,104.41317062213359,44.65452625832629,16.059431998564527,14.09346639608718,0.3361878161266888,16.44595598983764,0.9523027757548777,3.16037959206436,9.495258183454833,9.231341201657232,10.019361256525222,2.4167287503249355,62.46,2015,4,5,6,14,Spring,6,2
Jaipur,2019-12-11,88.13639050753785,14.766424830541874,4.7438472560959895,42.42808654875779,39.840713413896665,10.363537899625824,2.7047472486619584,3.883970945325669,30.89657060398981,2.0969148163899947,3.177060304747971,1.3085245359972033,45.73,2019,12,11,2,50,Winter,5,4
Bengaluru,2022-11-20,22.610070974100545,98.80922780268934,0.5398546986346102,10.48971280628028,44.97350621581571,23.27181251147722,0.15945939003666598,41.96178724314042,5.0,0.42607380291023245,10.177998820717411,5.37953454367246,39.5,2022,11,20,6,46,Autumn,1,0
Delhi,2018-02-07,63.35091643149354,40.176970007000946,25.413354345045448,3.7360989363643307,29.483543866487068,5.62537964534586,1.4973879404811417,1.6706102757043568,5.0,1.0328299598326842,4.310732682551443,8.2432249543262,34.19,2018,2,7,2,6,Winter,3,4
Delhi,2021-07-11,59.07842678345896,81.81680004528681,0.4041595430805188,8.933404616305388,46.7577255106491,10.566004363337264,1.69677107528911,10.362524015322755,35.695886112206935,2.956853976087358,24.869340158923134,9.857949184468673,47.93,2021,7,11,6,27,Summer,3,3
Bengaluru,2017-04-01,26.90173212422399,116.56032059365866,62.05510354743852,14.698586079558835,15.637869259493,4.506917130385733,1.2242363475064049,0.9710622323605894,21.140520030075013,0.03618579618890217,6.025712514338165,4.153791905696229,43.58,2017,4,1,5,13,Spring,1,2
Lucknow,2015-08-26,25.264359435734672,62.349345688962565,5.01048141586104,1.6085021530986139,6.444716605244089,40.87960806037034,4.119525271979843,1.4211065014656823,65.10064782966289,9.231341201657232,6.884023609461353,3.636621682212597,33.38,2015,8,26,2,35,Summer,7,3
Chennai,2021-08-25,87.497166451015,13.133476124679188,21.806936366503464,19.54175129785353,43.69173150176657,11.07014954003267,1.3819199245269718,15.056366186329656,10.422863371836728,2.5108921218285603,4.2781035889855685,6.3584467628189545,40.08,2021,8,25,2,34,Summer,2,3
Bengaluru,2023-01-25,28.44402731209694,13.810524042490803,11.409804435388722,40.413076309920086,11.251379453506704,2.8576497936708702,1.510048516664996,14.943296751856881,11.532056690195786,3.653598422513404,0.7584253211426459,0.9665091014854397,24.22,2023,1,25,2,4,Winter,1,4
Jaipur,2021-12-05,40.77778762768432,34.10057580568133,1.2305701361119128,21.63067195365127,24.37547665611071,4.777597708879686,1.373536472321165,3.2187100396580033,5.0,2.073214658413262,6.804999492417309,9.557410992565694,27.55,2021,12,5,6,48,Winter,5,4
Pune,2020-05-14,101.58371657526249,52.46783840624692,12.780135911787998,2.238323188112739,27.061258030403472,1.2981135463184963,1.920302554927455,30.892997359452906,27.065448689268216,9.231341201657232,14.888342023061947,0.38399219602593915,55.76,2020,5,14,3,20,Spring,9,2
Bengaluru,2023-01-28,104.41317062213359,58.20534192036231,14.54486333846615,17.402571893669368,25.942217495142156,0.423152812455206,0.21824879548925824,18.169342375958497,15.944443596578918,2.6691001424209935,30.49942823247772,4.619307851332395,83.03875,2023,1,28,5,4,Winter,1,4
Jaipur,2017-11-14,21.73013577266305,66.94916166979989,38.57678295863281,37.02312774344429,36.49684351253634,11.19574570475961,3.3703896213865434,5.363213787366816,14.527551083305918,3.2539834120114364,0.7966636389239917,4.454254359529857,33.57,2017,11,14,1,46,Autumn,5,0
Kolkata,2019-08-04,27.751219891023553,157.8465124366483,26.3614329229233,1.7955784426548946,1.1958471736173106,6.167485642399948,0.06513231018055474,4.2829969065238895,21.413412448683516,5.916340259359405,15.965094779716688,1.8604102392486765,83.03875,2019,8,4,6,31,Summer,6,3
Ahmedabad,2023-09-24,35.13519060473447,19.220958719406088,1.6524743319227562,1.8513855842961258,120.86123855419754,45.100443878122334,1.5355799122652158,21.05375972157861,66.32632996435123,5.931882339860686,3.106934134366375,0.18053468823453936,26.89,2023,9,24,6,38,Monsoon,0,1
Hyderabad,2021-12-04,35.7800024369701,59.43624833815114,4.69326000846038,13.889715712468492,50.39499427653041,2.8190243718952464,1.433642850175162,19.84269224476811,5.0,0.08572732457327839,17.30573222167648,6.326668514750093,32.67,2021,12,4,5,48,Winter,4,4
Hyderabad,2023-02-12,44.749662862316974,39.97164705933666,7.476064093699952,20.27823817760254,22.162394753006197,23.69182776332697,0.3500202563010587,2.417184767228367,25.951942284393226,0.9992974803788062,4.185709710716001,0.12235556676961577,31.67,2023,2,12,6,6,Winter,4,4
Mumbai,2023-04-30,22.37305187856047,64.34418708413028,2.4751901301235004,77.11479450209336,8.494575744002898,5.696334165767642,1.0504835816657812,6.443013486574209,7.654402195818674,0.8483547788625634,1.215274319829687,0.989887452803902,38.12,2023,4,30,6,17,Spring,8,2
Chennai,2017-08-21,32.88484848365228,157.8465124366483,12.209202064696212,26.121142564454978,3.3429747720957232,3.795101766610755,0.2242044245149034,3.6631570046359716,8.356381450849213,0.020001216412017207,9.467994787835938,3.92890981975696,63.06,2017,8,21,0,34,Summer,2,3
Pune,2016-06-20,104.41317062213359,157.8465124366483,62.05510354743852,10.161910301838562,44.61289559488768,45.100443878122334,0.47550578737542903,5.225164591457781,10.3846022333655,6.2814138117623255,22.434146107797275,14.065639772116539,83.03875,2016,6,20,0,25,Summer,9,3
Ahmedabad,2023-08-17,54.03683807976431,56.7197377434143,14.456166759787843,36.60070075354198,15.247817444136814,24.336069174326056,0.9937523489075317,5.0859771418754915,21.527757172086325,1.144396561670312,2.00390399267408,0.3410382673940695,41.75,2023,8,17,3,33,Summer,0,3
Ahmedabad,2019-05-23,23.692804947329098,99.78917611939161,27.086781727919345,14.096703535899675,10.427506658742185,14.938976518394886,2.9041488942523794,41.96178724314042,26.337822581027897,1.2783173181995138,0.22046248709638483,4.323082418718802,44.87,2019,5,23,3,21,Spring,0,2
Kolkata,2023-11-19,46.97851672884709,55.51051928344216,22.973146051704113,4.250904121475975,19.118489379016918,17.916330240959105,0.09897827011486729,20.807103167887448,71.81699061752113,0.3148231270236319,21.528016314923587,1.9941337157703325,40.23,2023,11,19,6,46,Autumn,6,0
Bengaluru,2020-06-02,104.41317062213359,25.72065248093397,37.930594528072376,8.124049745162596,35.95012551789379,45.100443878122334,0.5121897981471442,22.715465200392522,77.93320256904477,9.231341201657232,11.967642398214636,5.534502275904204,68.2,2020,6,2,1,23,Summer,1,3
Chennai,2023-06-11,17.62965989536431,55.14820963085211,4.859872601596894,30.879355829030143,44.553733783668115,13.491777411362074,3.3016172732763027,4.873972784950927,30.922323204209693,5.250432980817068,16.538924047484457,15.238310232594356,29.82,2023,6,11,6,23,Summer,2,3
Delhi,2015-05-08,39.20922969407549,38.33730370374524,28.034354780977733,17.224444486204646,41.44466691604233,1.6121154039250027,0.40507569712139635,10.491835441468961,11.56596655569657,2.5449313104401186,0.6170286126358917,1.5639076626141868,28.69,2015,5,8,4,19,Spring,3,2
Ahmedabad,2015-04-02,10.89286739136923,52.25112401459627,42.63242926317456,19.31974931762852,79.5885920095661,1.0059836991630768,4.234869766964656,0.8987503528317882,59.71533847998002,4.4343127175255495,22.114223448346184,15.238310232594356,30.07,2015,4,2,3,14,Spring,0,2
Jaipur,2016-06-26,30.12413569873883,30.07033630822942,3.7630059705777525,7.0076173312123355,9.874783589860419,16.476489558420248,0.4452662665449451,12.077942435221699,55.106329901576345,4.50327244293854,5.432731206812617,10.225250852060814,26.05,2016,6,26,6,25,Summer,5,3
Delhi,2017-04-25,54.23228031307844,60.86162915934298,8.517506324396747,17.224444486204646,40.506136566282684,16.076684634345256,2.015503349161858,5.0421882650648095,55.97399769363135,3.2077252919951915,22.790362263144406,4.670439783532614,44.3,2017,4,25,1,17,Spring,3,2
Mumbai,2019-08-09,13.574885012309126,67.62347439160814,62.05510354743852,34.443128903901375,4.263979144715415,20.685241261002737,0.8095043942852245,3.215630330295367,5.0,0.5735221423925523,0.671282370026056,7.098980076001813,28.05,2019,8,9,4,32,Summer,8,3
Bengaluru,2023-04-25,28.509543894642526,89.38717062019525,30.35430556545869,52.429449911507916,31.75714472857114,1.7274381548750894,0.219698394886633,0.7637308283546168,49.065466568827574,3.8222724081095905,21.611525000568633,10.008256234743438,45.28,2023,4,25,1,17,Spring,1,2
Bengaluru,2020-01-26,62.799168919705416,67.82304005622113,6.642178704668396,37.749343835283895,35.078801188189146,43.4797027169757,0.44186792521561863,31.29780680395953,67.0395619634307,2.5292422135707833,11.189472676448037,8.134666133060623,54.65,2020,1,26,6,4,Winter,1,4
Pune,2021-10-30,53.056644436586865,157.8465124366483,16.599589773792488,31.130693381015405,9.745959266387116,12.016279026592136,1.6864402084046834,13.749137253132485,32.51335169895738,3.86284494468737,8.080385399194341,1.9778784919171508,71.57,2021,10,30,5,43,Monsoon,9,1
Ahmedabad,2016-01-25,13.116810544980536,157.8465124366483,10.361238953334658,74.4699369252782,19.883032157412963,15.72829485376455,0.6165980450398267,1.7038007816523593,48.694925242036945,2.3521922863472584,0.6377169462222908,8.372658320860939,83.03875,2016,1,25,0,4,Winter,0,4
Kolkata,2022-06-12,34.724830587416086,41.13370184936922,13.465525477666912,1.8049989273329337,70.22317100867454,0.5321132812402205,1.389997364330862,21.812433305552613,52.3904278756497,9.231341201657232,11.660912225456395,1.8808824974121061,29.98,2022,6,12,6,23,Summer,6,3
Lucknow,2020-02-28,51.77850334281496,107.6674652896286,8.775253129150945,5.4990522056481534,6.425959099249522,45.100443878122334,0.3451220487756925,21.148087775418887,24.72405050285229,2.958735119795306,9.107415885980283,10.090012557774394,50.62,2020,2,28,4,9,Winter,7,4
Lucknow,2015-02-12,36.10344944795193,157.8465124366483,6.551507148523941,16.053900704736634,22.802237720755677,12.403328028166799,0.8928904091933971,5.124760789032234,58.79900324904151,2.5576982366211416,12.956821852637585,1.4749841384162932,81.86,2015,2,12,3,7,Winter,7,4
Hyderabad,2015-09-11,79.16002586307933,54.38368446211167,22.464025178162956,13.978036464003058,107.96346251923701,12.429800272173614,1.0769154721885807,8.815288553043484,55.00659814066401,5.550484300527744,12.613082053589919,4.24620876972357,50.71,2015,9,11,4,37,Monsoon,4,1
Jaipur,2023-10-07,20.665014406083852,90.2087515094748,30.15042977491141,20.748790544709255,28.055959546924157,43.11741253103861,0.9470486942257922,25.22866754857552,86.73635590516697,1.4304155877163818,5.8650926279282745,5.903294237356707,44.49,2023,10,7,5,40,Monsoon,5,1
Delhi,2017-12-19,46.061965691164765,15.251840263062762,41.422662685242,6.937347305594611,51.65882097638058,39.75029537874897,0.3308167065595752,5.997421871559445,89.00668583017689,1.1384872433012994,2.2901226023863868,2.773811195009502,30.64,2017,12,19,1,51,Winter,3,4
Mumbai,2022-06-03,13.03762972416829,36.94191622460649,3.376184435104515,4.858042966298119,70.14758585200141,3.7326636391659846,0.9286007746007492,28.201787919504234,26.404542444163912,2.098515047156741,25.129150837768908,7.638655919270093,20.45,2022,6,3,4,22,Summer,8,3
Hyderabad,2021-11-19,9.202722143505895,40.91624755989617,34.61579257535585,21.351144240130317,9.11490738460705,40.12623003751502,1.7708755152037663,0.6694951622698283,5.0,2.6345834285951835,25.981593830611736,12.975119304570013,18.11,2021,11,19,4,46,Autumn,4,0
Bengaluru,2021-05-23,61.859345383331814,144.17581599373216,5.882074932778444,77.11479450209336,9.847134873123789,20.012434773367005,4.234869766964656,10.375891329190393,5.0,0.7472389784504426,2.381700107293038,1.0305294384953743,73.59,2021,5,23,6,20,Spring,1,2
Delhi,2023-05-17,33.66470557886634,32.73920603483422,11.149136051301635,14.925905156373318,56.8505831125954,0.2862244373379454,2.3375585118656534,2.969362518230934,94.85253510877853,3.4397686520208186,9.960195524339044,0.1700732300260471,33.46,2023,5,17,2,20,Spring,3,2
Chennai,2019-03-21,22.857194901284615,51.4308261901027,46.34254353811229,1.3296312126637677,55.98438276240864,4.113457256352341,0.2641582416384484,16.72317458441505,14.403377150192917,4.864147352962134,2.267381741607554,4.924406148278438,24.3,2019,3,21,3,12,Spring,2,2
Ahmedabad,2020-05-07,14.123995913328141,98.31659352163604,12.121181499642653,19.31974931762852,2.4828177877753483,7.990449539965189,0.4776281628140507,41.96178724314042,16.592274660925064,2.5834184578293127,19.748978445790893,4.6088644396520975,43.24,2020,5,7,3,19,Spring,0,2
Mumbai,2022-09-26,64.17937551424296,31.72200028021525,4.389593780355892,10.321431781779177,15.573725178858098,13.113650724341756,0.12315607628518399,7.978467165874751,22.214666532110492,2.2204872036255705,1.0337728106511541,2.0874692234052263,35.02,2022,9,26,0,39,Monsoon,8,1
Chennai,2021-07-20,9.910437571358832,66.37780772042501,3.4839407311042643,8.434901254237106,20.33531052647308,18.12622637478251,0.21866542381732007,1.5855844095626295,10.814035472856187,1.0471503850792319,30.49942823247772,7.69636476183912,22.68,2021,7,20,1,29,Summer,2,3
Kolkata,2016-10-03,73.28104455412694,60.59069801256702,12.81047855197106,11.758318008788512,70.65312112026061,3.539830356830375,0.43288966071372914,5.7336965850625585,31.241310140578438,7.209969718710299,9.438210213253065,8.747597804679115,46.47,2016,10,3,0,40,Monsoon,6,1
Ahmedabad,2021-08-26,47.50323891243291,100.88457965441685,28.766278297213724,38.60058734703193,21.917725051854063,27.182541424017064,0.3338294004539223,33.315975174323555,53.737361553661295,4.213371726343081,0.23179151042932836,2.017228345112418,56.51,2021,8,26,3,34,Summer,0,3
Delhi,2016-11-20,10.316730414842983,86.59087138807384,62.05510354743852,17.224444486204646,104.10918826756057,28.034337552795183,0.36052851037053335,21.771201303706498,10.413170166007744,1.9634348659312304,21.362517596294705,5.732805902720621,31.66,2016,11,20,6,46,Autumn,3,0
Ahmedabad,2018-06-30,36.62639414125155,84.69905200305865,30.96766798359306,26.606040740019104,120.86123855419754,15.11782035753525,0.9937523489075317,3.9636177786258946,47.56211528542905,3.228559143328012,11.534641078203002,5.136461637877358,43.65,2018,6,30,5,26,Summer,0,3
Hyderabad,2020-05-04,104.41317062213359,62.83734857786037,41.91336311028518,11.6794310068935,60.69735781154265,38.092453114992416,0.5364674695146985,41.96178724314042,39.01800125630243,1.2323950644958979,11.950868842569385,2.0976490808612547,83.03875,2020,5,4,0,19,Spring,4,2
Pune,2017-12-15,85.75845035209426,16.89184262341188,27.55322356511322,11.152710394922497,43.91090839659118,25.148290390964746,0.20130211462825698,14.600375830892354,26.098435045464907,0.18504358200390766,3.2162819252575385,15.238310232594356,40.08,2017,12,15,4,50,Winter,9,4
Hyderabad,2019-01-26,17.07436569590269,60.2054867013766,45.15894709900081,3.982237428612649,19.896451057122487,3.7581771502222057,0.4882524179033536,2.759733229580329,23.07800396277459,0.6841954795764678,4.106731817315888,2.1263158992738225,24.61,2019,1,26,5,4,Winter,4,4
Kolkata,2016-04-01,58.75431198327585,55.51051928344216,1.58721890766018,77.11479450209336,2.775694310211507,24.042660472209608,1.7491093834853313,12.740775540974688,72.16278507467713,0.2484761498453043,24.582726485027088,4.841658677370431,55.95,2016,4,1,4,13,Spring,6,2
Jaipur,2017-09-09,10.66822285738892,93.37104871382495,53.165667132704584,30.494886640292446,34.05185099978054,45.100443878122334,0.40456874473349164,9.00241916048834,18.04238224234289,2.1289011080309774,10.077428132909976,2.391198565459262,34.56,2017,9,9,5,36,Monsoon,5,1
Chennai,2020-10-31,11.055727938292138,56.3110503712828,10.097074943592094,0.8203533813825666,17.9581828830517,2.2206533178910446,0.28282051192231294,25.696803786381448,16.431263928161705,2.9190883003502757,0.17099504202514879,0.05951797606909261,22.19,2020,10,31,5,44,Monsoon,2,1
Hyderabad,2018-01-27,31.37952041436796,56.21925755415225,50.9222557495538,32.57388162437471,17.28662106338692,45.100443878122334,0.10514396231922118,6.327577010658492,35.891325287311666,1.436267659119448,3.966149025788698,0.48056423049252184,34.2,2018,1,27,5,4,Winter,4,4
Pune,2015-05-29,51.48661211092164,57.47515064613635,1.575082243677307,17.780242671737923,46.55282571055558,0.3796563012520188,1.0396352318700512,31.189021731219167,22.766389543515626,2.2660523613830823,9.126554222120877,1.3218876056492934,41.16,2015,5,29,4,22,Spring,9,2
Jaipur,2018-09-14,63.37467002154334,33.15560367150313,25.122378868179062,77.11479450209336,24.9179402290609,11.077417382677353,2.76757640199869,25.067337144177618,24.82595441609822,0.26791986199516665,1.6017640738942138,8.361041633662886,53.02,2018,9,14,4,37,Monsoon,5,1
Hyderabad,2018-03-25,64.08094050153825,24.35423222933661,26.612557759597077,51.28915702733857,55.78820043069565,22.301213326250362,0.09124474109982914,16.840660352308085,44.891758023429404,4.4084856489904105,1.0346353799997055,2.9175627236385395,42.43,2018,3,25,6,12,Spring,4,2
Bengaluru,2015-07-09,49.19539836847762,71.36293196252824,62.05510354743852,5.637482448133355,20.311424816179805,23.44104195026733,1.1723972973274868,4.488370947155329,24.72271577362587,0.0999942554442863,0.6122121960823547,4.441234123741325,39.41,2015,7,9,3,28,Summer,1,3
Pune,2017-06-01,9.104848722988734,110.54626851987643,29.29422461680758,38.20087823113355,6.541407734009875,19.901859413691515,1.577388029426967,41.96178724314042,8.642685588009778,3.018856256343543,9.958203636458462,14.399228295064997,43.48,2017,6,1,3,22,Summer,9,3
Chennai,2021-04-29,31.539940400409527,35.253436938399155,9.6439115849776,19.94064057825869,24.74738708167127,11.30465216566217,1.3464303854002724,11.933240489330336,5.0,1.7040220402095057,3.8654143422473233,0.7951176494049674,25.21,2021,4,29,3,17,Spring,2,2
Mumbai,2023-08-18,71.87622290512721,46.878668043288194,16.29493461988651,6.212391685407573,120.64761631541526,15.788716994701284,3.150975747736968,35.71046644981952,5.129614055736745,0.60930133839316,4.6789171014080715,9.895967669757548,43.47,2023,8,18,4,33,Summer,8,3
Lucknow,2016-02-04,31.02291293309262,97.58116118645742,9.131513799560333,35.993438762979,64.68361050827683,18.056201730719124,3.019307904233348,3.645027025519875,5.0,2.221067773062213,0.6191835280539232,2.3840215715650555,43.48,2016,2,4,3,5,Winter,7,4
Jaipur,2022-09-12,38.30899885529642,104.44868844047086,4.363584014995257,23.781573054746325,9.2142427173403,10.234272576244743,0.08852285195475423,41.96178724314042,28.174233107042408,4.5553415390836545,13.394826273612463,2.0585226823237637,52.09,2022,9,12,0,37,Monsoon,5,1
Bengaluru,2016-08-31,43.093867152012905,64.19965442020747,5.713743338719691,0.9253417145738699,19.857222704307542,13.583414105417502,0.6716447150291458,25.397122044478074,5.0,1.6008624879037026,14.55673538294112,4.911195110489313,34.65,2016,8,31,2,35,Summer,1,3
Mumbai,2019-12-01,42.521758253150125,72.96217233133814,5.020845901875415,31.203618715021836,105.12823018385032,28.097932418883772,1.0504835816657812,41.96178724314042,70.26833877523103,1.375216764788698,17.68642079338129,11.445312215450334,49.81,2019,12,1,6,48,Winter,8,4
Delhi,2019-06-27,6.876310018998032,79.2363285083552,15.917571116021206,30.234676673558074,5.2818282710285995,5.628673574248397,4.234869766964656,3.58082136175757,94.85253510877853,0.4610637130174633,10.545858718947002,2.142665033066446,43.63,2019,6,27,3,26,Summer,3,3
Pune,2019-04-25,83.42207095552838,89.8124660817737,47.323416730171985,4.6675318499768474,11.718519243590482,11.110071494520252,2.4497108954802678,8.44911163437927,23.97215037312677,2.708465431437422,14.840773164649939,7.165006548394377,56.82,2019,4,25,3,17,Spring,9,2
Bengaluru,2022-10-03,30.312909382560704,25.79050564133157,48.77419715884596,12.876803532348973,12.164527522879906,0.12773817611926075,0.29145028143671664,1.5410248444394357,24.72271577362587,5.281021613517892,8.60918493512689,0.09714811543504967,21.76,2022,10,3,0,40,Monsoon,1,1
Ahmedabad,2020-11-18,58.32723669470789,157.8465124366483,1.126408237075298,26.44935908776408,33.845676212216766,17.44420964698425,0.49110875068326154,2.2095805524489793,14.973765864190616,2.472102562744653,6.765596389523445,4.878898283455489,78.58,2020,11,18,2,47,Autumn,0,0
Delhi,2018-10-14,5.235611229856766,66.14191968555512,1.6654453625111119,4.482263705068084,21.155057196260522,3.2608793141095944,2.1633060542830314,10.491835441468961,35.566492676242724,0.5412852736300764,3.008518018862919,4.978816659846224,24.71,2018,10,14,6,41,Monsoon,3,1
Delhi,2018-11-04,104.41317062213359,91.00209051892764,5.623904675734819,57.463280313082564,3.3296418830072168,9.837807171789482,0.9564973231980208,41.96178724314042,32.77968938518679,3.2472823893262475,0.5485492361272688,4.060335163810652,83.03875,2018,11,4,6,44,Autumn,3,0
Jaipur,2017-03-30,13.129619191759987,32.03205198005341,5.889017315187478,20.748790544709255,39.681697276648904,3.5397320206514356,1.1887965283568591,16.50282860569216,14.72285655773065,0.09181610204827906,3.4505975733456324,13.88882039755407,19.32,2017,3,30,3,13,Spring,5,2
Pune,2017-03-30,104.41317062213359,47.93613064889655,1.9939576896089268,3.2555453739940656,4.173457808775464,0.35722582799210234,1.4084941642871172,5.666997100937238,14.711373189963387,5.461476040756249,11.508308947840844,13.951017169493259,83.03875,2017,3,30,3,13,Spring,9,2
Bengaluru,2016-02-24,28.44402731209694,58.20534192036231,9.835607532608485,3.7025752116488486,37.298322058495096,9.902086417830091,0.16353669245265964,41.96178724314042,36.22797709710506,7.633785899315585,26.150370211566248,2.0932143494054185,34.04,2016,2,24,2,8,Winter,1,4
Kolkata,2015-05-04,11.473811578758786,15.439275103696831,17.72131258132359,22.530098429036066,28.29052414055978,8.296438503593718,0.9965319196364798,20.190616945865678,28.303159544153218,2.7267278000736446,2.960015517266932,3.0473791892927964,16.61,2015,5,4,0,19,Spring,6,2
Bengaluru,2016-02-26,63.66464271187368,29.05533060802271,17.26268800884171,29.036523099090477,27.22256013180943,8.304679432761386,2.9831342164086005,35.62395220871277,44.37369132593783,6.405623970949867,11.082055987099174,7.860121809412407,43.39,2016,2,26,4,8,Winter,1,4
Hyderabad,2023-08-01,14.676249599596506,32.861447588718015,15.680251038918012,15.512394037853833,2.7952840393404452,3.5131842638415587,0.9473429608594253,39.304874913560404,94.85253510877853,0.2648730267915809,6.505564727241496,9.28665744899556,30.01,2023,8,1,1,31,Summer,4,3
Delhi,2019-02-17,19.85538333856987,22.308199619173294,8.270104615515868,10.218430863786057,40.7795265345106,44.11996528645717,1.4786429724101966,20.840671659600634,52.92955195364225,0.777651193430931,9.876482307133129,2.7061561637527056,22.18,2019,2,17,6,7,Winter,3,4
Chennai,2019-05-17,20.217203881104734,58.80682368175409,24.514533282301144,49.714346565032,22.577513917330727,0.05269974427486872,1.6177915518021093,10.812388683419023,12.701585714736046,1.144926295134943,0.01623159514726676,2.146432434916086,32.34,2019,5,17,4,20,Spring,2,2
Delhi,2017-02-06,47.38683932149658,51.838967591260655,35.029702493833035,2.1218808262905346,21.180371408947334,33.32136131620358,0.31556790294521775,41.96178724314042,49.8213274599672,4.450619774483543,1.3085283128744707,8.591147363696189,43.52,2017,2,6,0,6,Winter,3,4
Delhi,2020-08-06,42.93594836815979,147.9086889805673,8.501347663732501,9.867285355143949,36.29833374214415,20.028426007511026,0.17916351535681815,5.8976576255266835,20.9258558902094,1.9863403125557229,2.4464956141931653,2.3649964660117955,56.26,2020,8,6,3,32,Summer,3,3
Lucknow,2021-12-05,12.663544358522168,24.916421964153262,1.7883295414074127,1.1970343965515724,37.281366469382114,2.8324368810329545,0.031334434791068476,16.707674516695413,52.62359564023434,1.284731328425286,22.391521246042586,2.5979209463404884,17.79,2021,12,5,6,48,Winter,7,4
Ahmedabad,2022-01-10,31.720642033520676,64.34915900528073,7.028922791072355,0.4196251680990903,0.6058976474170038,9.585340077323599,3.6607346536483023,9.616275282201785,76.18032007808091,0.5161741387981903,0.413717844556731,0.7281958764724623,37.94,2022,1,10,0,2,Winter,0,4
Kolkata,2021-01-11,28.126514242405364,29.48663202289454,2.9553571423980003,13.079889248568803,5.351583950420911,45.100443878122334,0.6363144412251027,2.888323994150204,10.066042276311363,4.9923633802884515,8.431189504627646,3.914802989368871,20.79,2021,1,11,0,2,Winter,6,4
Mumbai,2020-11-09,7.718018766768781,16.41182198447834,12.598142312056384,6.500819180661316,10.794640779992001,15.479658873916232,0.13460962799647744,14.087314845046429,9.54294437527037,0.06221085786728378,26.40008217222202,1.9759508733711881,10.21,2020,11,9,0,46,Autumn,8,0
Mumbai,2023-04-18,34.655067869492584,82.38988691808328,3.390519048085514,9.374240749647507,45.32533370319019,2.0437701620086424,1.0504835816657812,7.05420165822572,19.835712978845716,1.2341649420762115,10.557537328166969,4.46539521585567,36.51,2023,4,18,1,16,Spring,8,2
Ahmedabad,2019-03-30,104.41317062213359,87.30600598291991,12.429362687353866,51.602229208752746,34.39085177157197,9.177441290792022,0.11795635220450512,4.201445147567565,5.0,0.834286929562678,6.6243200318417275,2.972930249266394,74.3,2019,3,30,5,13,Spring,0,2
Delhi,2021-11-07,24.041343233355455,80.35731117726661,4.994958919737845,5.3372228671766955,56.69144860459862,9.47240434507178,0.13365794707178202,0.1776247372869463,40.507690984192735,0.4143755435694698,4.877469625257068,6.894339285240574,33.44,2021,11,7,6,44,Autumn,3,0
Mumbai,2019-10-31,7.626054066578663,21.724761707080642,26.84410309458905,45.45567166243565,53.97656393261113,24.312286462962476,1.0067420123219475,30.83283613515246,48.47847877849944,0.5663767315224,9.786853709661683,1.6270780406458334,23.35,2019,10,31,3,44,Monsoon,8,1
Pune,2020-08-06,63.53388503675627,57.888060583079856,0.5591075295378665,19.2294512293847,76.74269899316154,37.18320060373891,1.0664678068619835,2.190681321871559,14.832186445274653,2.0424528458214843,6.546674160112583,0.9437079587778316,41.94,2020,8,6,3,32,Summer,9,3
Kolkata,2022-03-30,15.76814636527385,82.94289308017048,16.182221110296375,11.855592095010142,18.916465256973428,1.2873156305166964,1.3017619576519275,9.765251563379255,22.72309986875608,1.6656729313828087,12.22177315024953,6.069438318743716,32.18,2022,3,30,2,13,Spring,6,2
Mumbai,2016-05-24,39.312523975494116,106.32624563946003,3.714264638619671,23.72651463685979,16.928702148969215,5.653980103382104,1.6020292453968086,13.770280815133868,31.236387784329775,2.1917323194118197,9.61744740572092,2.423574174772088,49.2,2016,5,24,1,21,Spring,8,2
